"country_year","adm_0_name","Year","data_source","T_res","n_record","prop","cat_model","region","ees","ISO_A0","annual_total"
"ARUBA_1990","ARUBA",1990,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_1991","ARUBA",1991,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_1992","ARUBA",1992,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_1993","ARUBA",1993,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_1994","ARUBA",1994,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_1995","ARUBA",1995,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",37
"ARUBA_1996","ARUBA",1996,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",10
"ARUBA_1997","ARUBA",1997,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_1998","ARUBA",1998,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_1999","ARUBA",1999,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",130
"ARUBA_2000","ARUBA",2000,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",76
"ARUBA_2001","ARUBA",2001,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_2002","ARUBA",2002,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",25
"ARUBA_2003","ARUBA",2003,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_2004","ARUBA",2004,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",173
"ARUBA_2005","ARUBA",2005,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_2006","ARUBA",2006,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",5
"ARUBA_2007","ARUBA",2007,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_2008","ARUBA",2008,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_2009","ARUBA",2009,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",845
"ARUBA_2010","ARUBA",2010,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",1700
"ARUBA_2011","ARUBA",2011,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",3025
"ARUBA_2012","ARUBA",2012,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"ABW",0
"ARUBA_2013","ARUBA",2013,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",528
"ARUBA_2014","ARUBA",2014,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",400
"ARUBA_2015","ARUBA",2015,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",335
"ARUBA_2016","ARUBA",2016,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",1319
"ARUBA_2017","ARUBA",2017,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"ABW",1734
"ARUBA_2018","ARUBA",2018,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"ABW",9
"ARUBA_2019","ARUBA",2019,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"ABW",106
"ARUBA_2020","ARUBA",2020,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"ABW",11
"ARUBA_2021","ARUBA",2021,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"ABW",4
"ARUBA_2022","ARUBA",2022,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"ABW",11
"ARUBA_2023","ARUBA",2023,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"ABW",22
"ARUBA_2024","ARUBA",2024,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"ABW",88
"AUSTRALIA_1990","AUSTRALIA",1990,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"AUS",84
"AUSTRALIA_1991","AUSTRALIA",1991,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",46
"AUSTRALIA_1992","AUSTRALIA",1992,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",366
"AUSTRALIA_1993","AUSTRALIA",1993,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",690
"AUSTRALIA_1994","AUSTRALIA",1994,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",18
"AUSTRALIA_1995","AUSTRALIA",1995,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",39
"AUSTRALIA_1996","AUSTRALIA",1996,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",123
"AUSTRALIA_1997","AUSTRALIA",1997,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",209
"AUSTRALIA_1998","AUSTRALIA",1998,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",581
"AUSTRALIA_1999","AUSTRALIA",1999,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",185
"AUSTRALIA_2000","AUSTRALIA",2000,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",232
"AUSTRALIA_2001","AUSTRALIA",2001,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",183
"AUSTRALIA_2002","AUSTRALIA",2002,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",224
"AUSTRALIA_2003","AUSTRALIA",2003,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",868
"AUSTRALIA_2004","AUSTRALIA",2004,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",356
"AUSTRALIA_2005","AUSTRALIA",2005,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",219
"AUSTRALIA_2006","AUSTRALIA",2006,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",2210
"AUSTRALIA_2007","AUSTRALIA",2007,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",316
"AUSTRALIA_2008","AUSTRALIA",2008,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",563
"AUSTRALIA_2009","AUSTRALIA",2009,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",1404
"AUSTRALIA_2010","AUSTRALIA",2010,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",1228
"AUSTRALIA_2011","AUSTRALIA",2011,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",821
"AUSTRALIA_2012","AUSTRALIA",2012,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",1539
"AUSTRALIA_2013","AUSTRALIA",2013,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",1841
"AUSTRALIA_2014","AUSTRALIA",2014,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",1721
"AUSTRALIA_2015","AUSTRALIA",2015,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",1716
"AUSTRALIA_2016","AUSTRALIA",2016,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",2239
"AUSTRALIA_2017","AUSTRALIA",2017,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",1135
"AUSTRALIA_2018","AUSTRALIA",2018,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",933
"AUSTRALIA_2019","AUSTRALIA",2019,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",1469
"AUSTRALIA_2020","AUSTRALIA",2020,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",224
"AUSTRALIA_2021","AUSTRALIA",2021,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",11
"AUSTRALIA_2022","AUSTRALIA",2022,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",535
"AUSTRALIA_2023","AUSTRALIA",2023,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",1119
"AUSTRALIA_2024","AUSTRALIA",2024,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"AUS",2381
"BAHAMAS_1990","BAHAMAS",1990,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",2
"BAHAMAS_1991","BAHAMAS",1991,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BAHAMAS_1992","BAHAMAS",1992,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BAHAMAS_1993","BAHAMAS",1993,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BAHAMAS_1994","BAHAMAS",1994,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BAHAMAS_1995","BAHAMAS",1995,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",1
"BAHAMAS_1996","BAHAMAS",1996,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BAHAMAS_1997","BAHAMAS",1997,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BAHAMAS_1998","BAHAMAS",1998,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",336
"BAHAMAS_1999","BAHAMAS",1999,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BAHAMAS_2000","BAHAMAS",2000,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BAHAMAS_2001","BAHAMAS",2001,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BAHAMAS_2002","BAHAMAS",2002,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BAHAMAS_2003","BAHAMAS",2003,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",180
"BAHAMAS_2004","BAHAMAS",2004,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",1
"BAHAMAS_2005","BAHAMAS",2005,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BAHAMAS_2006","BAHAMAS",2006,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",1
"BAHAMAS_2007","BAHAMAS",2007,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BAHAMAS_2008","BAHAMAS",2008,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",1
"BAHAMAS_2009","BAHAMAS",2009,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",1
"BAHAMAS_2010","BAHAMAS",2010,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",10
"BAHAMAS_2011","BAHAMAS",2011,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",6997
"BAHAMAS_2012","BAHAMAS",2012,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",3
"BAHAMAS_2013","BAHAMAS",2013,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",3
"BAHAMAS_2014","BAHAMAS",2014,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",146
"BAHAMAS_2015","BAHAMAS",2015,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",10
"BAHAMAS_2016","BAHAMAS",2016,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",82
"BAHAMAS_2017","BAHAMAS",2017,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BHS",14
"BAHAMAS_2018","BAHAMAS",2018,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BHS",10
"BAHAMAS_2019","BAHAMAS",2019,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BHS",27
"BAHAMAS_2020","BAHAMAS",2020,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"BHS",3
"BAHAMAS_2021","BAHAMAS",2021,"ees","Year",1,1,"No_modelling_required","PAHO",TRUE,"BHS",0
"BAHAMAS_2022","BAHAMAS",2022,"ees","Year",1,1,"No_modelling_required","PAHO",TRUE,"BHS",0
"BAHAMAS_2023","BAHAMAS",2023,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BHS",243
"BAHAMAS_2024","BAHAMAS",2024,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BHS",0
"BANGLADESH_1990","BANGLADESH",1990,"OD","Year",1,1,"No_modelling_required","SEARO",FALSE,"BGD",0
"BANGLADESH_1991","BANGLADESH",1991,"OD","Year",1,1,"No_modelling_required","SEARO",FALSE,"BGD",0
"BANGLADESH_1992","BANGLADESH",1992,"OD","Year",1,1,"No_modelling_required","SEARO",FALSE,"BGD",0
"BANGLADESH_1993","BANGLADESH",1993,"OD","Year",1,1,"No_modelling_required","SEARO",FALSE,"BGD",0
"BANGLADESH_1994","BANGLADESH",1994,"OD","Year",1,1,"No_modelling_required","SEARO",FALSE,"BGD",0
"BANGLADESH_1995","BANGLADESH",1995,"OD","Year",1,1,"No_modelling_required","SEARO",FALSE,"BGD",0
"BANGLADESH_1996","BANGLADESH",1996,"OD","Year",1,1,"No_modelling_required","SEARO",FALSE,"BGD",0
"BANGLADESH_1997","BANGLADESH",1997,"OD","Year",1,1,"No_modelling_required","SEARO",FALSE,"BGD",0
"BANGLADESH_1998","BANGLADESH",1998,"OD","Year",1,1,"No_modelling_required","SEARO",FALSE,"BGD",0
"BANGLADESH_1999","BANGLADESH",1999,"OD","Year",1,1,"Annual_disaggregation","SEARO",FALSE,"BGD",273
"BANGLADESH_2000","BANGLADESH",2000,"ad_hoc_data","Year",1,1,"Annual_disaggregation","SEARO",FALSE,"BGD",5555
"BANGLADESH_2001","BANGLADESH",2001,"OD","Year",1,1,"Annual_disaggregation","SEARO",FALSE,"BGD",2430
"BANGLADESH_2002","BANGLADESH",2002,"ad_hoc_data","Year",1,1,"Annual_disaggregation","SEARO",FALSE,"BGD",6232
"BANGLADESH_2003","BANGLADESH",2003,"OD","Year",1,1,"Annual_disaggregation","SEARO",FALSE,"BGD",486
"BANGLADESH_2004","BANGLADESH",2004,"OD","Year",1,1,"Annual_disaggregation","SEARO",FALSE,"BGD",3934
"BANGLADESH_2005","BANGLADESH",2005,"OD","Year",1,1,"Annual_disaggregation","SEARO",FALSE,"BGD",1048
"BANGLADESH_2006","BANGLADESH",2006,"OD","Year",1,1,"Annual_disaggregation","SEARO",FALSE,"BGD",2200
"BANGLADESH_2007","BANGLADESH",2007,"OD","Year",1,1,"Annual_disaggregation","SEARO",FALSE,"BGD",466
"BANGLADESH_2008","BANGLADESH",2008,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",1181
"BANGLADESH_2009","BANGLADESH",2009,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",474
"BANGLADESH_2010","BANGLADESH",2010,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",409
"BANGLADESH_2011","BANGLADESH",2011,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",1362
"BANGLADESH_2012","BANGLADESH",2012,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",671
"BANGLADESH_2013","BANGLADESH",2013,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",1949
"BANGLADESH_2014","BANGLADESH",2014,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",375
"BANGLADESH_2015","BANGLADESH",2015,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",3162
"BANGLADESH_2016","BANGLADESH",2016,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",6060
"BANGLADESH_2017","BANGLADESH",2017,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",2769
"BANGLADESH_2018","BANGLADESH",2018,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",10148
"BANGLADESH_2019","BANGLADESH",2019,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",104954
"BANGLADESH_2020","BANGLADESH",2020,"ad_hoc_data","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",1422
"BANGLADESH_2021","BANGLADESH",2021,"ad_hoc_data","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",28437
"BANGLADESH_2022","BANGLADESH",2022,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",62408
"BANGLADESH_2023","BANGLADESH",2023,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",321138
"BANGLADESH_2024","BANGLADESH",2024,"OD","Month",12,1,"No_modelling_required","SEARO",FALSE,"BGD",101214
"BARBADOS_1990","BARBADOS",1990,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",236
"BARBADOS_1991","BARBADOS",1991,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",21
"BARBADOS_1992","BARBADOS",1992,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",4
"BARBADOS_1993","BARBADOS",1993,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",1
"BARBADOS_1994","BARBADOS",1994,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BRB",0
"BARBADOS_1995","BARBADOS",1995,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",974
"BARBADOS_1996","BARBADOS",1996,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",130
"BARBADOS_1997","BARBADOS",1997,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",196
"BARBADOS_1998","BARBADOS",1998,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",852
"BARBADOS_1999","BARBADOS",1999,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",688
"BARBADOS_2000","BARBADOS",2000,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",744
"BARBADOS_2001","BARBADOS",2001,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",1029
"BARBADOS_2002","BARBADOS",2002,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",740
"BARBADOS_2003","BARBADOS",2003,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",557
"BARBADOS_2004","BARBADOS",2004,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",349
"BARBADOS_2005","BARBADOS",2005,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",320
"BARBADOS_2006","BARBADOS",2006,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",1
"BARBADOS_2007","BARBADOS",2007,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BRB",0
"BARBADOS_2008","BARBADOS",2008,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",1
"BARBADOS_2009","BARBADOS",2009,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",55
"BARBADOS_2010","BARBADOS",2010,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",2966
"BARBADOS_2011","BARBADOS",2011,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",739
"BARBADOS_2012","BARBADOS",2012,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",912
"BARBADOS_2013","BARBADOS",2013,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BRB",2848
"BARBADOS_2014","BARBADOS",2014,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"BRB",2689
"BARBADOS_2015","BARBADOS",2015,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BRB",503
"BARBADOS_2016","BARBADOS",2016,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BRB",1732
"BARBADOS_2017","BARBADOS",2017,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BRB",597
"BARBADOS_2018","BARBADOS",2018,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BRB",67
"BARBADOS_2019","BARBADOS",2019,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BRB",117
"BARBADOS_2020","BARBADOS",2020,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"BRB",1352
"BARBADOS_2021","BARBADOS",2021,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BRB",448
"BARBADOS_2022","BARBADOS",2022,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BRB",339
"BARBADOS_2023","BARBADOS",2023,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BRB",771
"BARBADOS_2024","BARBADOS",2024,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BRB",1133
"BELIZE_1990","BELIZE",1990,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",2
"BELIZE_1991","BELIZE",1991,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BLZ",0
"BELIZE_1992","BELIZE",1992,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BLZ",0
"BELIZE_1993","BELIZE",1993,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BLZ",0
"BELIZE_1994","BELIZE",1994,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BLZ",0
"BELIZE_1995","BELIZE",1995,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",107
"BELIZE_1996","BELIZE",1996,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BLZ",0
"BELIZE_1997","BELIZE",1997,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",141
"BELIZE_1998","BELIZE",1998,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",7
"BELIZE_1999","BELIZE",1999,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",3
"BELIZE_2000","BELIZE",2000,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",4
"BELIZE_2001","BELIZE",2001,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",3
"BELIZE_2002","BELIZE",2002,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",41
"BELIZE_2003","BELIZE",2003,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"BLZ",0
"BELIZE_2004","BELIZE",2004,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",2
"BELIZE_2005","BELIZE",2005,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",380
"BELIZE_2006","BELIZE",2006,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",9
"BELIZE_2007","BELIZE",2007,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",40
"BELIZE_2008","BELIZE",2008,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",23
"BELIZE_2009","BELIZE",2009,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",1370
"BELIZE_2010","BELIZE",2010,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",1885
"BELIZE_2011","BELIZE",2011,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",466
"BELIZE_2012","BELIZE",2012,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",1421
"BELIZE_2013","BELIZE",2013,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",2690
"BELIZE_2014","BELIZE",2014,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"BLZ",5077
"BELIZE_2015","BELIZE",2015,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BLZ",5691
"BELIZE_2016","BELIZE",2016,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BLZ",4899
"BELIZE_2017","BELIZE",2017,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BLZ",3042
"BELIZE_2018","BELIZE",2018,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BLZ",2326
"BELIZE_2019","BELIZE",2019,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BLZ",13316
"BELIZE_2020","BELIZE",2020,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"BLZ",2785
"BELIZE_2021","BELIZE",2021,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"BLZ",3104
"BELIZE_2022","BELIZE",2022,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BLZ",5080
"BELIZE_2023","BELIZE",2023,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BLZ",1688
"BELIZE_2024","BELIZE",2024,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"BLZ",1148
"BENIN_1990","BENIN",1990,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_1991","BENIN",1991,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_1992","BENIN",1992,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_1993","BENIN",1993,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_1994","BENIN",1994,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_1995","BENIN",1995,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_1996","BENIN",1996,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_1997","BENIN",1997,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_1998","BENIN",1998,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_1999","BENIN",1999,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2000","BENIN",2000,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2001","BENIN",2001,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2002","BENIN",2002,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2003","BENIN",2003,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2004","BENIN",2004,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2005","BENIN",2005,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2006","BENIN",2006,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2007","BENIN",2007,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2008","BENIN",2008,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2009","BENIN",2009,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2010","BENIN",2010,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2011","BENIN",2011,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2012","BENIN",2012,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
"BENIN_2013","BENIN",2013,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"BEN",0
