"country_year","T_res","selected_column","final_count","final_sum","a0_count","a0_sum","a1_count","a1_sum","a2_count","a2_sum","relationship_category","pct_of_annual","annual_total","subannual_is_complete"
"AUSTRALIA_2004","Year","a0",1,356,1,356,NA,NA,NA,NA,"Annual > sub-annual",98.314606741573,356,TRUE
"AUSTRALIA_2005","Month","a1",12,219,NA,NA,12,219,NA,NA,"Sub-annual >= Annual",100,219,TRUE
"AUSTRALIA_2006","Year","a0",1,2210,1,2210,NA,NA,NA,NA,"Annual > sub-annual",8.50678733031674,2210,TRUE
"AUSTRALIA_2007","Month","a1",12,316,NA,NA,12,316,NA,NA,"Sub-annual >= Annual",100,316,TRUE
"AUSTRALIA_2008","Year","a0",1,563,1,563,NA,NA,NA,NA,"Annual > sub-annual",98.5790408525755,563,TRUE
"AUSTRALIA_2009","Month","a1",12,1404,NA,NA,12,1404,NA,NA,"Sub-annual >= Annual",100.214132762313,1404,TRUE
"AUSTRALIA_2010","Month","a1",12,1228,NA,NA,12,1228,NA,NA,"Sub-annual >= Annual",104.867634500427,1228,TRUE
"AUSTRALIA_2011","Month","a1",12,821,NA,NA,12,821,NA,NA,"Sub-annual >= Annual",100.121951219512,821,TRUE
"AUSTRALIA_2012","Month","a1",12,1539,NA,NA,12,1539,NA,NA,"Sub-annual >= Annual",110.243553008596,1539,TRUE
"AUSTRALIA_2013","Year","a0",1,1841,1,1841,NA,NA,NA,NA,"Annual > sub-annual",99.8370450841934,1841,TRUE
"AUSTRALIA_2014","Year","a0",1,1721,1,1721,NA,NA,NA,NA,"Annual > sub-annual",99.9418942475305,1721,TRUE
"AUSTRALIA_2015","Year","a0",1,1716,1,1716,NA,NA,NA,NA,"Annual > sub-annual",99.8251748251748,1716,TRUE
"AUSTRALIA_2016","Month","a1",12,2239,NA,NA,12,2239,NA,NA,"Sub-annual >= Annual",100.089405453733,2239,TRUE
"AUSTRALIA_2017","Month","a1",12,1135,NA,NA,12,1135,NA,NA,"Sub-annual >= Annual",100.265017667845,1135,TRUE
"AUSTRALIA_2018","Month","a1",12,933,NA,NA,12,933,NA,NA,"Sub-annual >= Annual",101.744820065431,933,TRUE
"AUSTRALIA_2019","Month","a1",12,1469,NA,NA,12,1469,NA,NA,"Sub-annual >= Annual",100.41011619959,1469,TRUE
"AUSTRALIA_2020","Month","a1",12,224,NA,NA,12,224,NA,NA,"Sub-annual >= Annual",100.900900900901,224,TRUE
"AUSTRALIA_2021","Month","a1",12,11,NA,NA,12,11,NA,NA,"Case 2: Sub-annual only",NA,11,TRUE
"AUSTRALIA_2022","Month","a1",12,535,NA,NA,12,535,NA,NA,"Case 2: Sub-annual only",NA,535,TRUE
"AUSTRALIA_2023","Month","a1",12,1119,NA,NA,12,1119,NA,NA,"Case 2: Sub-annual only",NA,1119,TRUE
"AUSTRALIA_2024","Month","a0",12,2381,12,2381,12,2372,NA,NA,"Case 2: Sub-annual only",NA,2381,TRUE
"BAHAMAS_1990","Year","a0",1,2,1,2,NA,NA,NA,NA,"Case 1: Annual only",NA,2,NA
"BAHAMAS_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BAHAMAS_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BAHAMAS_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BAHAMAS_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BAHAMAS_1995","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"BAHAMAS_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BAHAMAS_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BAHAMAS_1998","Year","a0",1,336,1,336,NA,NA,NA,NA,"Case 1: Annual only",NA,336,NA
"BAHAMAS_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BAHAMAS_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BAHAMAS_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BAHAMAS_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BAHAMAS_2003","Year","a0",1,180,1,180,NA,NA,NA,NA,"Case 1: Annual only",NA,180,NA
"BAHAMAS_2004","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"BAHAMAS_2005","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BAHAMAS_2006","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"BAHAMAS_2007","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BAHAMAS_2008","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"BAHAMAS_2009","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"BAHAMAS_2010","Year","a0",1,10,1,10,NA,NA,NA,NA,"Case 1: Annual only",NA,10,NA
"BAHAMAS_2011","Year","a0",1,6997,1,6997,NA,NA,NA,NA,"Case 1: Annual only",NA,6997,NA
"BAHAMAS_2012","Year","a0",1,3,1,3,NA,NA,NA,NA,"Case 1: Annual only",NA,3,NA
"BAHAMAS_2013","Year","a0",1,3,1,3,NA,NA,NA,NA,"Case 1: Annual only",NA,3,NA
"BAHAMAS_2014","Year","a0",1,146,1,146,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",57.5342465753425,146,FALSE
"BAHAMAS_2015","Year","a0",1,10,1,10,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",30,10,FALSE
"BAHAMAS_2016","Year","a0",1,82,1,82,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",58.5365853658537,82,FALSE
"BAHAMAS_2017","Week","a0",52,14,52,14,NA,NA,NA,NA,"Sub-annual >= Annual",100,14,TRUE
"BAHAMAS_2018","Week","a0",52,10,52,10,NA,NA,NA,NA,"Sub-annual >= Annual",100,10,TRUE
"BAHAMAS_2019","Year","a0",1,27,1,27,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",59.2592592592593,27,FALSE
"BAHAMAS_2020","Week","a0",53,3,53,3,NA,NA,NA,NA,"Sub-annual >= Annual",100,3,TRUE
"BAHAMAS_2023","Week","a0",52,243,52,243,NA,NA,NA,NA,"Sub-annual >= Annual",100,243,TRUE
"BAHAMAS_2024","Week","a0",52,0,52,0,NA,NA,NA,NA,"Sub-annual >= Annual",NA,NA,TRUE
"BANGLADESH_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BANGLADESH_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BANGLADESH_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BANGLADESH_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BANGLADESH_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BANGLADESH_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BANGLADESH_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BANGLADESH_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BANGLADESH_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BANGLADESH_1999","Year","a0",1,273,1,273,NA,NA,NA,NA,"Case 1: Annual only",NA,273,NA
"BANGLADESH_2000","Year","a0",1,5555,1,5555,NA,NA,NA,NA,"Case 1: Annual only",NA,5555,NA
"BANGLADESH_2001","Year","a0",1,2430,1,2430,NA,NA,NA,NA,"Case 1: Annual only",NA,2430,NA
"BANGLADESH_2002","Year","a0",1,6232,1,6232,NA,NA,NA,NA,"Case 1: Annual only",NA,6232,NA
"BANGLADESH_2003","Year","a0",1,486,1,486,NA,NA,NA,NA,"Case 1: Annual only",NA,486,NA
"BANGLADESH_2004","Year","a0",1,3934,1,3934,NA,NA,NA,NA,"Case 1: Annual only",NA,3934,NA
"BANGLADESH_2005","Year","a0",1,1048,1,1048,NA,NA,NA,NA,"Case 1: Annual only",NA,1048,NA
"BANGLADESH_2006","Year","a0",1,2200,1,2200,NA,NA,NA,NA,"Case 1: Annual only",NA,2200,NA
"BANGLADESH_2007","Year","a0",1,466,1,466,NA,NA,NA,NA,"Case 1: Annual only",NA,466,NA
"BANGLADESH_2008","Year","a0",1,1181,1,1181,NA,NA,NA,NA,"Annual > sub-annual",97.4597798475868,1181,TRUE
"BANGLADESH_2009","Year","a0",1,474,1,474,NA,NA,NA,NA,"Annual > sub-annual",99.57805907173,474,TRUE
"BANGLADESH_2010","Month","a0",12,409,12,409,NA,NA,NA,NA,"Sub-annual >= Annual",100,409,TRUE
"BANGLADESH_2011","Year","a0",1,1362,1,1362,NA,NA,NA,NA,"Annual > sub-annual",99.7797356828194,1362,TRUE
"BANGLADESH_2012","Month","a0",12,671,12,671,NA,NA,NA,NA,"Sub-annual >= Annual",100,671,TRUE
"BANGLADESH_2013","Year","a0",1,1949,1,1949,NA,NA,NA,NA,"Annual > sub-annual",89.7383273473576,1949,TRUE
"BANGLADESH_2014","Month","a0",12,375,12,375,NA,NA,NA,NA,"Sub-annual >= Annual",100,375,TRUE
"BANGLADESH_2015","Month","a0",12,3162,12,3162,NA,NA,NA,NA,"Sub-annual >= Annual",100,3162,TRUE
"BANGLADESH_2016","Month","a0",12,6060,12,6060,NA,NA,NA,NA,"Sub-annual >= Annual",100,6060,TRUE
"BANGLADESH_2017","Month","a0",12,2769,12,2769,NA,NA,NA,NA,"Sub-annual >= Annual",100,2769,TRUE
"BANGLADESH_2018","Month","a0",12,10148,12,10148,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,10148,TRUE
"BANGLADESH_2019","Month","a0",12,104954,12,104954,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,104954,TRUE
"BANGLADESH_2020","Month","a0",12,1422,12,1422,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,1422,TRUE
"BANGLADESH_2021","Month","a0",12,28437,12,28437,NA,NA,NA,NA,"Sub-annual >= Annual",100.028140279292,28437,TRUE
"BANGLADESH_2022","Month","a0",12,62408,12,62408,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,62408,TRUE
"BANGLADESH_2023","Month","a0",12,321138,12,321138,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,321138,TRUE
"BANGLADESH_2024","Month","a0",12,101214,12,101214,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,101214,TRUE
"BARBADOS_1990","Year","a0",1,236,1,236,NA,NA,NA,NA,"Case 1: Annual only",NA,236,NA
"BARBADOS_1991","Year","a0",1,21,1,21,NA,NA,NA,NA,"Case 1: Annual only",NA,21,NA
"BARBADOS_1992","Year","a0",1,4,1,4,NA,NA,NA,NA,"Case 1: Annual only",NA,4,NA
"BARBADOS_1993","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"BARBADOS_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BARBADOS_1995","Year","a0",1,974,1,974,NA,NA,NA,NA,"Case 1: Annual only",NA,974,NA
"BARBADOS_1996","Year","a0",1,130,1,130,NA,NA,NA,NA,"Case 1: Annual only",NA,130,NA
"BARBADOS_1997","Year","a0",1,196,1,196,NA,NA,NA,NA,"Case 1: Annual only",NA,196,NA
"BARBADOS_1998","Year","a0",1,852,1,852,NA,NA,NA,NA,"Case 1: Annual only",NA,852,NA
"BARBADOS_1999","Year","a0",1,688,1,688,NA,NA,NA,NA,"Case 1: Annual only",NA,688,NA
"BARBADOS_2000","Year","a0",1,744,1,744,NA,NA,NA,NA,"Case 1: Annual only",NA,744,NA
"BARBADOS_2001","Year","a0",1,1029,1,1029,NA,NA,NA,NA,"Case 1: Annual only",NA,1029,NA
"BARBADOS_2002","Year","a0",1,740,1,740,NA,NA,NA,NA,"Case 1: Annual only",NA,740,NA
"BARBADOS_2003","Year","a0",1,557,1,557,NA,NA,NA,NA,"Case 1: Annual only",NA,557,NA
"BARBADOS_2004","Year","a0",1,349,1,349,NA,NA,NA,NA,"Case 1: Annual only",NA,349,NA
"BARBADOS_2005","Year","a0",1,320,1,320,NA,NA,NA,NA,"Case 1: Annual only",NA,320,NA
"BARBADOS_2006","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"BARBADOS_2007","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BARBADOS_2008","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"BARBADOS_2009","Year","a0",1,55,1,55,NA,NA,NA,NA,"Case 1: Annual only",NA,55,NA
"BARBADOS_2010","Year","a0",1,2966,1,2966,NA,NA,NA,NA,"Case 1: Annual only",NA,2966,NA
"BARBADOS_2011","Year","a0",1,739,1,739,NA,NA,NA,NA,"Case 1: Annual only",NA,739,NA
"BARBADOS_2012","Year","a0",1,912,1,912,NA,NA,NA,NA,"Case 1: Annual only",NA,912,NA
"BARBADOS_2013","Year","a0",1,2848,1,2848,NA,NA,NA,NA,"Case 1: Annual only",NA,2848,NA
"BARBADOS_2014","Week","a0",53,2689,53,2689,NA,NA,NA,NA,"Sub-annual >= Annual",100,2689,TRUE
"BARBADOS_2015","Week","a0",52,503,52,503,NA,NA,NA,NA,"Sub-annual >= Annual",100,503,TRUE
"BARBADOS_2016","Week","a0",52,1732,52,1732,NA,NA,NA,NA,"Sub-annual >= Annual",100,1732,TRUE
"BARBADOS_2017","Week","a0",52,597,52,597,NA,NA,NA,NA,"Sub-annual >= Annual",100,597,TRUE
"BARBADOS_2018","Week","a0",52,67,52,67,NA,NA,NA,NA,"Sub-annual >= Annual",100,67,TRUE
"BARBADOS_2019","Week","a0",52,117,52,117,NA,NA,NA,NA,"Sub-annual >= Annual",100,117,TRUE
"BARBADOS_2020","Week","a0",53,1352,53,1352,NA,NA,NA,NA,"Sub-annual >= Annual",100,1352,TRUE
"BARBADOS_2021","Week","a0",52,448,52,448,NA,NA,NA,NA,"Sub-annual >= Annual",100,448,TRUE
"BARBADOS_2022","Week","a0",52,339,52,339,NA,NA,NA,NA,"Sub-annual >= Annual",100,339,TRUE
"BARBADOS_2023","Week","a0",52,771,52,771,NA,NA,NA,NA,"Sub-annual >= Annual",100,771,TRUE
"BARBADOS_2024","Week","a0",52,1133,52,1133,NA,NA,NA,NA,"Sub-annual >= Annual",100,1133,TRUE
"BELIZE_1990","Year","a0",1,2,1,2,NA,NA,NA,NA,"Case 1: Annual only",NA,2,NA
"BELIZE_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BELIZE_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BELIZE_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BELIZE_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BELIZE_1995","Year","a0",1,107,1,107,NA,NA,NA,NA,"Case 1: Annual only",NA,107,NA
"BELIZE_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BELIZE_1997","Year","a0",1,141,1,141,NA,NA,NA,NA,"Case 1: Annual only",NA,141,NA
"BELIZE_1998","Year","a0",1,7,1,7,NA,NA,NA,NA,"Case 1: Annual only",NA,7,NA
"BELIZE_1999","Year","a0",1,3,1,3,NA,NA,NA,NA,"Case 1: Annual only",NA,3,NA
"BELIZE_2000","Year","a0",1,4,1,4,NA,NA,NA,NA,"Case 1: Annual only",NA,4,NA
"BELIZE_2001","Year","a0",1,3,1,3,NA,NA,NA,NA,"Case 1: Annual only",NA,3,NA
"BELIZE_2002","Year","a0",1,41,1,41,NA,NA,NA,NA,"Case 1: Annual only",NA,41,NA
"BELIZE_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BELIZE_2004","Year","a0",1,2,1,2,NA,NA,NA,NA,"Case 1: Annual only",NA,2,NA
"BELIZE_2005","Year","a0",1,380,1,380,NA,NA,NA,NA,"Case 1: Annual only",NA,380,NA
"BELIZE_2006","Year","a0",1,9,1,9,NA,NA,NA,NA,"Case 1: Annual only",NA,9,NA
"BELIZE_2007","Year","a0",1,40,1,40,NA,NA,NA,NA,"Case 1: Annual only",NA,40,NA
"BELIZE_2008","Year","a0",1,23,1,23,NA,NA,NA,NA,"Case 1: Annual only",NA,23,NA
"BELIZE_2009","Year","a0",1,1370,1,1370,NA,NA,NA,NA,"Case 1: Annual only",NA,1370,NA
"BELIZE_2010","Year","a0",1,1885,1,1885,NA,NA,NA,NA,"Case 1: Annual only",NA,1885,NA
"BELIZE_2011","Year","a0",1,466,1,466,NA,NA,NA,NA,"Case 1: Annual only",NA,466,NA
"BELIZE_2012","Year","a0",1,1421,1,1421,NA,NA,NA,NA,"Case 1: Annual only",NA,1421,NA
"BELIZE_2013","Year","a0",1,2690,1,2690,NA,NA,NA,NA,"Case 1: Annual only",NA,2690,NA
"BELIZE_2014","Week","a0",53,5077,53,5077,NA,NA,NA,NA,"Sub-annual >= Annual",192.821876186859,5077,TRUE
"BELIZE_2015","Week","a0",52,5691,52,5691,NA,NA,NA,NA,"Sub-annual >= Annual",239.017219655607,5691,TRUE
"BELIZE_2016","Week","a0",52,4899,52,4899,NA,NA,NA,NA,"Sub-annual >= Annual",184.242196314404,4899,TRUE
"BELIZE_2017","Week","a0",52,3042,52,3042,NA,NA,NA,NA,"Sub-annual >= Annual",186.969883220652,3042,TRUE
"BELIZE_2018","Week","a0",52,2326,52,2326,NA,NA,NA,NA,"Sub-annual >= Annual",175.945537065053,2326,TRUE
"BELIZE_2019","Week","a0",52,13316,52,13316,NA,NA,NA,NA,"Sub-annual >= Annual",366.226622662266,13316,TRUE
"BELIZE_2020","Week","a0",53,2785,53,2785,NA,NA,NA,NA,"Sub-annual >= Annual",260.523854069224,2785,TRUE
"BELIZE_2021","Year","a0",1,3104,1,3104,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",40.3028350515464,3104,FALSE
"BELIZE_2022","Week","a0",52,5080,52,5080,NA,NA,NA,NA,"Sub-annual >= Annual",100,5080,TRUE
"BELIZE_2023","Week","a0",52,1688,52,1688,NA,NA,NA,NA,"Sub-annual >= Annual",100,1688,TRUE
"BELIZE_2024","Week","a0",52,1148,52,1148,NA,NA,NA,NA,"Sub-annual >= Annual",100,1148,TRUE
"BENIN_2019","Year","a0",1,26,1,26,NA,NA,NA,NA,"Case 1: Annual only",NA,26,NA
"BENIN_2023","Year","a0",1,6,1,6,NA,NA,NA,NA,"Case 1: Annual only",NA,6,NA
"BENIN_2024","Month","a0",12,41,12,41,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,41,TRUE
"BERMUDA_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_1999","Year","a0",1,3,1,3,NA,NA,NA,NA,"Case 1: Annual only",NA,3,NA
"BERMUDA_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_2004","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_2005","Year","a0",1,2,1,2,NA,NA,NA,NA,"Case 1: Annual only",NA,2,NA
"BERMUDA_2006","Year","a0",1,2,1,2,NA,NA,NA,NA,"Case 1: Annual only",NA,2,NA
"BERMUDA_2007","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_2008","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_2009","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_2010","Year","a0",1,2,1,2,NA,NA,NA,NA,"Case 1: Annual only",NA,2,NA
"BERMUDA_2011","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"BERMUDA_2012","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BERMUDA_2013","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"BERMUDA_2014","Week","a0",53,1,53,1,NA,NA,NA,NA,"Sub-annual >= Annual",100,1,TRUE
"BERMUDA_2015","Week","a0",52,0,52,0,NA,NA,NA,NA,"Sub-annual >= Annual",NA,NA,TRUE
"BERMUDA_2016","Week","a0",52,2,52,2,NA,NA,NA,NA,"Sub-annual >= Annual",100,2,TRUE
"BERMUDA_2017","Week","a0",52,0,52,0,NA,NA,NA,NA,"Sub-annual >= Annual",NA,NA,TRUE
"BERMUDA_2018","Week","a0",52,0,52,0,NA,NA,NA,NA,"Sub-annual >= Annual",NA,NA,TRUE
"BERMUDA_2019","Week","a0",52,2,52,2,NA,NA,NA,NA,"Sub-annual >= Annual",100,2,TRUE
"BERMUDA_2020","Week","a0",53,0,53,0,NA,NA,NA,NA,"Sub-annual >= Annual",NA,NA,TRUE
"BERMUDA_2021","Week","a0",52,0,52,0,NA,NA,NA,NA,"Sub-annual >= Annual",NA,NA,TRUE
"BERMUDA_2022","Week","a0",52,0,52,0,NA,NA,NA,NA,"Sub-annual >= Annual",NA,NA,TRUE
"BERMUDA_2023","Week","a0",52,1,52,1,NA,NA,NA,NA,"Sub-annual >= Annual",100,1,TRUE
"BERMUDA_2024","Week","a0",52,3,52,3,NA,NA,NA,NA,"Sub-annual >= Annual",100,3,TRUE
"BHUTAN_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_2004","Year","a0",1,2651,1,2651,NA,NA,NA,NA,"Case 1: Annual only",NA,2651,NA
"BHUTAN_2005","Year","a0",1,19,1,19,NA,NA,NA,NA,"Case 1: Annual only",NA,19,NA
"BHUTAN_2006","Year","a0",1,480,1,480,NA,NA,NA,NA,"Case 1: Annual only",NA,480,NA
"BHUTAN_2007","Year","a0",1,120,1,120,NA,NA,NA,NA,"Case 1: Annual only",NA,120,NA
"BHUTAN_2008","Year","a0",1,73,1,73,NA,NA,NA,NA,"Case 1: Annual only",NA,73,NA
"BHUTAN_2009","Year","a0",1,351,1,351,NA,NA,NA,NA,"Case 1: Annual only",NA,351,NA
"BHUTAN_2010","Year","a0",1,887,1,887,NA,NA,NA,NA,"Case 1: Annual only",NA,887,NA
"BHUTAN_2011","Year","a0",1,712,1,712,NA,NA,NA,NA,"Case 1: Annual only",NA,712,NA
"BHUTAN_2012","Year","a0",1,1101,1,1101,NA,NA,NA,NA,"Case 1: Annual only",NA,1101,NA
"BHUTAN_2013","Year","a0",1,111,1,111,NA,NA,NA,NA,"Case 1: Annual only",NA,111,NA
"BHUTAN_2014","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_2015","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"BHUTAN_2016","Year","a0",1,550,1,550,NA,NA,NA,NA,"Case 1: Annual only",NA,550,NA
"BHUTAN_2017","Year","a0",1,87,1,87,NA,NA,NA,NA,"Case 1: Annual only",NA,87,NA
"BHUTAN_2018","Year","a0",1,28,1,28,NA,NA,NA,NA,"Case 1: Annual only",NA,28,NA
"BHUTAN_2019","Year","a0",1,5480,1,5480,1,5480,NA,NA,"Case 1: Annual only",NA,5480,NA
"BHUTAN_2020","Year","a0",1,16,1,16,NA,NA,NA,NA,"Case 1: Annual only",NA,16,NA
"BHUTAN_2021","Year","a0",1,5,1,5,NA,NA,NA,NA,"Case 1: Annual only",NA,5,NA
"BHUTAN_2022","Year","a0",1,123,1,123,NA,NA,NA,NA,"Case 1: Annual only",NA,123,NA
"BHUTAN_2023","Year","a0",1,626,1,626,NA,NA,NA,NA,"Case 1: Annual only",NA,626,NA
"BHUTAN_2024","Month","a0",12,214,12,214,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,214,TRUE
"BOLIVIA_1990","Year","a0",1,40642,1,40642,NA,NA,NA,NA,"Case 1: Annual only",NA,40642,NA
"BOLIVIA_1991","Year","a0",1,97397,1,97397,NA,NA,NA,NA,"Case 1: Annual only",NA,97397,NA
"BOLIVIA_1992","Year","a0",1,3501,1,3501,NA,NA,NA,NA,"Case 1: Annual only",NA,3501,NA
