Country,Resolution,Start time,End time,Count,Source,Details
Ethiopia,Daily,13/12/2013,13/12/2013,37,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,14/12/2013,14/12/2013,8,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,15/12/2013,15/12/2013,6,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,16/12/2013,16/12/2013,27,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,17/12/2013,17/12/2013,39,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,18/12/2013,18/12/2013,67,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,19/12/2013,19/12/2013,56,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,20/12/2013,20/12/2013,47,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,21/12/2013,21/12/2013,29,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,22/12/2013,22/12/2013,14,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,23/12/2013,23/12/2013,33,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,24/12/2013,24/12/2013,41,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,25/12/2013,25/12/2013,33,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,26/12/2013,26/12/2013,25,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,27/12/2013,27/12/2013,7,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,28/12/2013,28/12/2013,4,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,29/12/2013,29/12/2013,7,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,30/12/2013,30/12/2013,19,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,31/12/2013,31/12/2013,11,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Sao Tome and Principe,Quarterly,01/01/2022,31/03/2022,1,https://pmc.ncbi.nlm.nih.gov/articles/PMC11860262/pdf/tropicalmed-10-00034.pdf,Table 3
Sao Tome and Principe,Quarterly,01/04/2022,30/06/2022,863,https://pmc.ncbi.nlm.nih.gov/articles/PMC11860262/pdf/tropicalmed-10-00034.pdf,Table 3
Sao Tome and Principe,Quarterly,01/07/2022,30/09/2022,226,https://pmc.ncbi.nlm.nih.gov/articles/PMC11860262/pdf/tropicalmed-10-00034.pdf,Table 3
Sao Tome and Principe,Quarterly,01/10/2022,31/12/2022,71,https://pmc.ncbi.nlm.nih.gov/articles/PMC11860262/pdf/tropicalmed-10-00034.pdf,Table 3
Sudan,Weekly,29/08/2015,04/09/2015,3,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,05/09/2015,11/09/2015,3,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,12/09/2015,18/09/2015,28,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,19/09/2015,25/09/2015,22,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,26/09/2015,02/10/2015,20,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,03/10/2015,09/10/2015,22,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,10/10/2015,16/10/2015,31,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,17/10/2015,23/10/2015,46,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,24/10/2015,30/10/2015,48,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,31/10/2015,06/11/2015,122,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,07/11/2015,13/11/2015,56,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,14/11/2015,20/11/2015,34,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,21/11/2015,27/11/2015,15,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,28/11/2015,04/12/2015,10,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,05/12/2015,11/12/2015,16,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,12/12/2015,18/12/2015,25,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,19/12/2015,25/12/2015,17,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,26/12/2015,01/01/2016,7,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,02/01/2016,08/01/2016,11,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,09/01/2016,15/01/2016,11,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,16/01/2016,22/01/2016,6,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,23/01/2016,29/01/2016,2,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,30/01/2016,05/02/2016,1,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,06/02/2016,12/02/2016,2,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,13/02/2016,19/02/2016,1,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,20/02/2016,26/02/2016,0,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Sudan,Weekly,27/02/2016,04/03/2016,0,https://www.mdpi.com/2414-6366/4/1/43,Figure 2
Senegal,Daily,01/10/2018,01/10/2018,2,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,02/10/2018,02/10/2018,0,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,03/10/2018,03/10/2018,0,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,04/10/2018,04/10/2018,5,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,05/10/2018,05/10/2018,0,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,06/10/2018,06/10/2018,0,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,07/10/2018,07/10/2018,0,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,08/10/2018,08/10/2018,0,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,09/10/2018,09/10/2018,0,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,10/10/2018,10/10/2018,3,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,11/10/2018,11/10/2018,18,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,13/10/2018,13/10/2018,26,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,14/10/2018,14/10/2018,11,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,15/10/2018,15/10/2018,16,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,16/10/2018,16/10/2018,18,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,17/10/2018,17/10/2018,20,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,18/10/2018,18/10/2018,23,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,19/10/2018,19/10/2018,77,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,20/10/2018,20/10/2018,36,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,21/10/2018,21/10/2018,18,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,22/10/2018,22/10/2018,44,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,23/10/2018,23/10/2018,38,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,24/10/2018,24/10/2018,44,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,25/10/2018,25/10/2018,35,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,26/10/2018,26/10/2018,22,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,27/10/2018,27/10/2018,31,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,28/10/2018,28/10/2018,54,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,29/10/2018,29/10/2018,12,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,30/10/2018,30/10/2018,28,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,31/10/2018,31/10/2018,64,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,01/11/2018,01/11/2018,26,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,02/11/2018,02/11/2018,29,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,03/11/2018,03/11/2018,12,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,04/11/2018,04/11/2018,5,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,05/11/2018,05/11/2018,15,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,06/11/2018,06/11/2018,12,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,07/11/2018,07/11/2018,7,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,08/11/2018,08/11/2018,7,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,09/11/2018,09/11/2018,7,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,10/11/2018,10/11/2018,2,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,11/11/2018,11/11/2018,3,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,12/11/2018,12/11/2018,2,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,14/11/2018,14/11/2018,2,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,14/11/2018,14/11/2018,5,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,15/11/2018,15/11/2018,0,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Senegal,Daily,16/11/2018,16/11/2018,1,https://www.mdpi.com/1660-4601/19/24/16912,Figure 4
Madagascar,Weekly,01/01/2006,07/01/2006,26,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,08/01/2006,14/01/2006,100,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,15/01/2006,21/01/2006,132,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,22/01/2006,28/01/2006,63,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,29/01/2006,04/02/2006,85,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,05/02/2006,11/02/2006,349,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,12/02/2006,18/02/2006,317,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,19/02/2006,25/02/2006,475,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,26/02/2006,04/03/2006,301,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,05/03/2006,11/03/2006,383,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,12/03/2006,18/03/2006,271,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,19/03/2006,25/03/2006,337,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,26/03/2006,01/04/2006,103,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Madagascar,Weekly,02/04/2006,08/04/2006,0,https://pmc.ncbi.nlm.nih.gov/articles/PMC2600361/pdf/07-1521_finalD.pdf,Figure 2
Sudan,Weekly,13/02/2010,19/02/2010,124,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,20/02/2010,26/02/2010,165,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,27/02/2010,05/03/2010,190,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,06/03/2010,12/03/2010,280,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,13/03/2010,19/03/2010,296,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,20/03/2010,26/03/2010,334,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,27/03/2010,02/04/2010,341,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,03/04/2010,09/04/2010,177,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,10/04/2010,16/04/2010,148,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,17/04/2010,23/04/2010,168,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,24/04/2010,30/04/2010,189,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,01/05/2010,07/05/2010,174,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,08/05/2010,14/05/2010,148,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,15/05/2010,21/05/2010,190,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,22/05/2010,28/05/2010,211,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,29/05/2010,04/06/2010,145,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,05/06/2010,11/06/2010,108,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,12/06/2010,18/06/2010,80,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,19/06/2010,25/06/2010,54,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,26/06/2010,02/07/2010,21,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,03/07/2010,09/07/2010,8,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,10/07/2010,16/07/2010,4,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,17/07/2010,23/07/2010,0,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,24/07/2010,30/07/2010,0,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Sudan,Weekly,31/07/2010,06/08/2010,0,https://iris.who.int/bitstream/handle/10665/118472/EMHJ_2012_18_12_1217_1224.pdf?sequence=1&isAllowed=y,Figure 1
Ethiopia,Weekly,04/08//2019,10/08/2019,0,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,11/08/2019,17/08/2019,0,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,04/08//2020,24/08/2019,0,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,11/08/2019,31/08/2019,0,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,04/08//2021,07/09/2019,0,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,11/08/2019,14/09/2019,28,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,04/08//2022,21/09/2019,321,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,11/08/2019,28/09/2019,193,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,04/08//2023,05/10/2019,30,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,11/08/2019,12/10/2019,50,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,04/08//2024,19/10/2019,73,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,11/08/2019,26/10/2019,76,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,04/08//2025,02/11/2019,164,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,11/08/2019,09/11/2019,103,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,04/08//2026,16/11/2019,68,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,11/08/2019,23/11/2019,51,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,04/08//2027,30/11/2019,29,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,11/08/2019,07/12/2019,0,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,04/08//2028,14/12/2019,0,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,11/08/2019,21/12/2019,0,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Ethiopia,Weekly,04/08//2029,28/12/2019,0,https://www.mdpi.com/2075-4450/13/11/1066,Figure 3
Sudan,Weekly,24/07/2022,30/07/2022,0,https://reliefweb.int/report/sudan/republic-sudan-dengue-fever-sitrep-28-july-2022-08-apr-2023,Figure 1
Sudan,Weekly,31/07/2022,06/08/2022,53,https://reliefweb.int/report/sudan/republic-sudan-dengue-fever-sitrep-28-july-2022-08-apr-2023,Figure 1
Sudan,Weekly,07/08/2022,13/08/2022,160,https://reliefweb.int/report/sudan/republic-sudan-dengue-fever-sitrep-28-july-2022-08-apr-2023,Figure 1
Sudan,Weekly,14/08/2022,20/08/2022,121,https://reliefweb.int/report/sudan/republic-sudan-dengue-fever-sitrep-28-july-2022-08-apr-2023,Figure 1
Sudan,Weekly,21/08/2022,27/08/2022,56,https://reliefweb.int/report/sudan/republic-sudan-dengue-fever-sitrep-28-july-2022-08-apr-2023,Figure 1
Sudan,Weekly,28/08/2022,03/09/2022,49,https://reliefweb.int/report/sudan/republic-sudan-dengue-fever-sitrep-28-july-2022-08-apr-2023,Figure 1
Sudan,Weekly,04/09/2022,10/09/2022,92,https://reliefweb.int/report/sudan/republic-sudan-dengue-fever-sitrep-28-july-2022-08-apr-2023,Figure 1
Sudan,Weekly,11/09/2022,17/09/2022,82,https://reliefweb.int/report/sudan/republic-sudan-dengue-fever-sitrep-28-july-2022-08-apr-2023,Figure 1
Sudan,Weekly,18/09/2022,24/09/2022,47,https://reliefweb.int/report/sudan/republic-sudan-dengue-fever-sitrep-28-july-2022-08-apr-2023,Figure 1
